restaurant_id,internal_score,expected_kpi_potential
565.0,85.84003453051443,77.87214478699407
4178.0,88.11501479279539,77.85873697920924
2169.0,80.63688637917352,77.73712863958787
1184.0,81.55731215928806,77.71792527955839
2649.0,54.88876607161773,77.63313115742649
1063.0,77.98892718801436,77.61417201394063
3966.0,86.955905878531,77.55641374175875
1728.0,86.91744297858278,77.55641374175875
1487.0,68.5103357312668,77.55641374175875
4248.0,73.26882858441637,77.55641374175875
2442.0,75.02576605464516,77.539312416782
3044.0,67.88121708212714,77.5232387329114
680.0,85.40555318654064,77.51414474877191
1350.0,73.42971692803891,77.41451087666351
3577.0,77.47647781915333,77.41030676098438
3883.0,79.80111588127514,77.39258825371101
3024.0,83.60810476543772,77.37615468303156
2577.0,80.7268732777606,77.36059028441603
2421.0,92.9311528323154,77.28303678388401
2072.0,77.91419761900215,77.24184103562044
3882.0,81.05955728052515,77.22548420137667
4763.0,90.35320957266272,77.22548420137667
370.0,90.109361060083,77.22548420137667
4338.0,86.76831530961316,77.15355099152839
2591.0,78.10015831139877,77.14776092947753
1153.0,86.64720820597228,77.1268905846365
2183.0,59.33751184798375,77.11292104158524
447.0,75.09418591865256,77.04823864370933
3209.0,71.67266678998752,77.03004107716865
2909.0,85.6399404099894,77.01819465659906
3956.0,59.04000609522574,77.01819465659906
3058.0,75.81304541387736,77.00141092832105
4594.0,76.93388955027261,77.00141092832105
4521.0,81.95191443847257,77.00141092832105
3818.0,93.28104323557302,76.98304226275418
3674.0,88.68798494355826,76.98304226275418
2145.0,65.51891466061367,76.87388250596508
4089.0,84.52692863001568,76.86475536469145
1747.0,86.23566782320154,76.86475536469145
1007.0,82.94745068232416,76.82630861587508
3248.0,78.82447083760731,76.79781149886358
4514.0,71.74841318962409,76.77420778800811
1582.0,82.87318730140655,76.77375648271442
2475.0,72.10085716243731,76.75697332933414
2002.0,87.65073978590627,76.7446972434443
2005.0,89.23370907593751,76.68432334031158
4639.0,68.89223706414776,76.68432334031158
5900.0,83.47921073682298,76.68432334031158
1000.0,74.21914806399207,76.63843516968637
4685.0,72.33793502406508,76.62525159655573
3709.0,64.91793290444433,76.54525656518878
4516.0,75.60879811114835,76.51345124220059
5839.0,75.61788281663752,76.51345124220059
4645.0,78.4694848838777,76.51345124220059
3475.0,70.47167338535813,76.50861904679282
1235.0,79.01368296897738,76.38784578370397
5684.0,76.23679317007915,76.16974791941333
2707.0,75.64808830117923,76.14663247608058
2594.0,81.63183461741195,76.11381591397965
5845.0,84.37422121100863,76.05812813778229
3561.0,68.11122940023816,76.05812813778229
843.0,78.3178407099752,76.05152935070532
3949.0,84.88499121803082,76.03013288257759
4305.0,83.39934997277412,76.03013288257759
982.0,84.24863837564934,76.01223369865697
2824.0,65.28746664723558,75.99790160743781
1239.0,75.6644049357935,75.978846189086
2759.0,73.84107301426373,75.97050551488023
1245.0,77.69728738023885,75.93672154831222
280.0,97.7682996838208,75.88304662377305
2451.0,76.73180893927412,75.8820435032618
955.0,73.67207829405343,75.85617426755324
1384.0,85.36888100978283,75.85195595409402
5834.0,68.43562678674255,75.82498347769278
4659.0,73.30065666614173,75.82498347769278
4632.0,82.10210750123859,75.82498347769278
3166.0,97.88378304022416,75.82498347769278
6261.0,69.81013093904123,75.72626669702048
4918.0,89.7180228360204,75.72575389158808
1246.0,73.05238195100586,75.69839266621987
4892.0,61.897636530895525,75.69361116053558
1856.0,96.75370641201694,75.67241198311659
5422.0,70.44131989783985,75.64227186726733
4925.0,77.39918947292254,75.64227186726733
2433.0,85.64977738932727,75.64227186726733
4633.0,77.39444172789646,75.64227186726733
3180.0,82.74675859073153,75.64227186726733
1878.0,82.36131908062998,75.64227186726733
4283.0,71.40663036321176,75.64227186726733
2114.0,71.01701742530258,75.6301483339167
875.0,73.82095639810863,75.60637595924737
4096.0,81.94051418639422,75.60041390503362
1561.0,76.12666365923269,75.60041390503362
2536.0,97.12303712606912,75.59850169892101
3122.0,70.88188460177065,75.52362370147527
2884.0,79.737654546827,75.52362370147527
2004.0,89.53083090301152,75.52362370147527
3409.0,75.6631327693694,75.4973281494006
3371.0,90.68429243652528,75.47955120177505
5644.0,65.83304385600594,75.45581441566114
3874.0,71.35253986887933,75.40762081094985
1736.0,66.10606360850547,75.40762081094985
5974.0,80.3421641051688,75.36125969144048
5557.0,68.0672853528474,75.33732716252777
2201.0,71.0712505620052,75.27159874671698
1065.0,71.66356358053011,75.2648623235916
3270.0,78.88758423656854,75.25764365247869
3319.0,74.72241863809431,75.19851717108808
5901.0,61.74551123507065,75.18354753789423
5155.0,61.86267848450173,75.18354753789423
3934.0,95.1794930071798,75.18354753789423
4643.0,76.4748205559668,75.18354753789423
1903.0,75.61189040503076,75.18354753789423
2645.0,77.74139779005964,75.10071726391153
3619.0,86.03858548310143,75.05117712012276
2008.0,69.18301702660219,75.05117712012276
4403.0,82.05243795881306,75.00904515780934
6072.0,66.01784553562509,74.99661464049251
5295.0,86.37768163812257,74.99661464049251
423.0,86.98187043143311,74.96318832869567
1242.0,73.05457842184414,74.93122359336294
4750.0,75.75144502886093,74.92237598293013
915.0,79.37039735154346,74.8628663741545
4602.0,75.07890359573646,74.851605486433
4666.0,71.27589265653063,74.851605486433
3937.0,81.2062436805388,74.851605486433
273.0,76.08538144002105,74.81391836538035
2650.0,82.9073404671987,74.78629931866256
4473.0,79.57103365948632,74.760362958417
5625.0,66.31183049232529,74.760362958417
3840.0,75.06476717160044,74.75775958729476
2664.0,63.92976272183027,74.70123708939524
2735.0,65.81829537846508,74.64273694242073
3538.0,71.92229917746711,74.62795275937333
4831.0,70.93941893321053,74.62795275937333
2908.0,68.44348931292622,74.62164025387153
3904.0,82.08992985752015,74.5598205635844
5267.0,90.53375352983583,74.5598205635844
1157.0,76.48120389852612,74.54872621613183
3681.0,76.57039788248645,74.53107659590327
4592.0,79.32092478930365,74.53038315309209
4499.0,83.5601262089852,74.51147188189783
4532.0,68.72809628358635,74.48099425081405
4228.0,85.79944186810542,74.4616222691435
4962.0,63.75834488780735,74.4616222691435
3626.0,87.7071743450879,74.451771963983
5943.0,72.24926349265925,74.4330813487956
1336.0,78.85278370025968,74.41899493709305
2022.0,90.1174677866079,74.39134862969038
4749.0,93.96200012843872,74.39134862969038
4195.0,86.7912531364858,74.39134862969038
4165.0,67.4264121176697,74.39134862969038
5623.0,78.83647434270823,74.3628290995428
5945.0,86.90947755565284,74.3628290995428
3294.0,73.32809380585853,74.33213516206354
1579.0,82.19342820668435,74.2988100055275
4634.0,69.041218471082,74.25663080813595
3543.0,81.91464164522341,74.24542895237713
1905.0,67.61016412794444,74.22508897259152
5756.0,71.33056812576338,74.19317170686016
1178.0,73.70346226405428,74.19007207153467
4774.0,74.43700310348417,74.1479384835922
3761.0,77.46340479503412,74.1479384835922
1364.0,70.36430132807901,74.14217780818252
1613.0,69.07583636758609,74.12864078423945
3723.0,67.82678264606487,74.12864078423945
2239.0,78.48068579208409,74.11548190804126
5919.0,67.88468463624956,74.11055295875008
3717.0,92.63869201712842,74.11055295875008
5275.0,63.03596909610783,74.11055295875008
3076.0,73.96932596362751,74.11055295875008
2294.0,84.97534802394314,74.11055295875008
2429.0,89.47129183139573,74.09426765264803
1990.0,75.39661391297204,74.08678649594788
2578.0,82.1103835412634,74.07689787802029
4483.0,69.86312889879535,74.05773720055572
2049.0,78.55179853163557,74.05675865517621
6462.0,86.21706178236144,74.01973548537175
4482.0,75.12137044142361,74.01973548537175
742.0,81.4180805892848,74.00306444253245
5525.0,69.08082590353365,73.9803774924862
4520.0,73.33180703671749,73.97717371825571
4710.0,87.039493168602,73.97628284594416
3649.0,90.97200602221176,73.97628284594416
3891.0,80.30581649210839,73.92633026876607
4174.0,80.24277016727245,73.92633026876607
2208.0,80.55124507409803,73.91262897935233
3875.0,75.96426930564057,73.89873860789885
3479.0,75.21406005825658,73.89785723057791
5594.0,68.69449939331426,73.88495220862126
1706.0,61.01266603817555,73.88495220862126
4735.0,73.42618017244439,73.88404819242828
3711.0,63.80059779049668,73.88404819242828
3862.0,91.90325747128053,73.88404819242828
4486.0,80.6346862759275,73.88404819242828
1685.0,64.00344407416561,73.88404819242828
5866.0,71.15712623688354,73.84353031167149
1841.0,87.19622044850749,73.83191397032283
4565.0,55.03055433708616,73.83191397032283
1192.0,77.84016045209745,73.80753441744228
3092.0,81.66491335868626,73.79622809959415
4302.0,89.35506603526554,73.79622809959415
1296.0,69.63411236976886,73.76427449621757
3414.0,76.41508092549284,73.75136051424174
1733.0,89.38162102825476,73.75136051424174
4077.0,72.94239975821849,73.75136051424174
712.0,99.3715065856563,73.75136051424174
3633.0,76.31809266109502,73.74805192462426
2483.0,83.09836423838325,73.74206961373736
2531.0,66.00810284323241,73.72153788648001
4288.0,63.74242225166434,73.70541817857183
3173.0,73.29233941742235,73.68091127675017
2587.0,70.09856866600676,73.66351386458066
5637.0,59.49398666575775,73.64310452374704
3112.0,64.47012978779794,73.64310452374704
1629.0,92.13308967293696,73.64310452374704
4578.0,76.12366906609759,73.62331285617636
3908.0,74.06916925450822,73.61008593696583
3854.0,85.14784313536214,73.5948299206993
1834.0,57.29033381503578,73.5948299206993
4696.0,76.16896719161635,73.5948299206993
2606.0,71.20716090029605,73.5948299206993
4134.0,78.19118224812512,73.5767923509519
4741.0,75.62257142008356,73.57472017888176
3163.0,61.85101144585352,73.57472017888176
4109.0,85.12713507060272,73.57227713962716
4115.0,74.28676499122058,73.54110696420257
5064.0,63.17238253096019,73.53986765133492
3990.0,75.6044885642347,73.53981894816025
3901.0,97.7473320822065,73.53981894816025
3863.0,81.30459533561537,73.51622517627001
3914.0,85.21105335630322,73.51622517627001
4772.0,64.52514474573215,73.51622517627001
3026.0,80.47484664209308,73.50599432654457
3618.0,79.48996076012958,73.44644727255917
4426.0,73.25998006262088,73.44644727255917
3756.0,60.78983671923011,73.44525626349672
1023.0,79.47817575236007,73.43724041712898
4383.0,71.60814140051474,73.38601266391021
745.0,81.17222867515746,73.36470850434603
5304.0,64.46734861117397,73.36440987309545
3969.0,67.37309769835653,73.30086073367907
1831.0,67.0054397164568,73.30086073367907
3657.0,71.98348786524626,73.30086073367907
2571.0,73.07792613113791,73.2789870599607
3646.0,90.73681376298154,73.2349102722406
4412.0,89.4066818460479,73.2349102722406
3786.0,80.8398030746394,73.16706921718149
924.0,72.79444468444927,73.16706921718149
5941.0,72.73225146390617,73.16676023584147
4138.0,84.27385431748824,73.15971529750401
4009.0,75.73702094705908,73.1517616291187
3702.0,80.88722268756582,73.1517616291187
3587.0,69.40707537265843,73.13915560165557
4390.0,70.61362016499774,73.13915560165557
3600.0,74.12542041541977,73.13414631639296
3796.0,65.76186767008453,73.11708858673627
4937.0,79.58698921016307,73.10406612127791
1768.0,86.27032843798037,73.10197126241798
4387.0,75.53550955406311,73.10197126241798
4556.0,75.47349291431445,73.10197126241798
701.0,72.52814018078658,73.08497239512653
949.0,84.16397987931519,73.0781125423192
4522.0,59.51806487648184,73.0781125423192
4791.0,71.1559252210068,73.0781125423192
4687.0,62.34047047461827,73.0781125423192
3924.0,72.25475622017915,73.05177227578879
5942.0,76.2371105779743,73.05177227578879
4322.0,80.2386072828681,73.05177227578879
5252.0,73.4655040654422,73.04055415369308
2144.0,76.0071947478145,73.0182029388093
5465.0,70.02200320515463,72.99126265819623
3877.0,83.2555408800147,72.99126265819623
3570.0,57.10547898309586,72.95444581532752
3528.0,67.11402622833366,72.93992240526536
3125.0,56.78860476244964,72.91744412267772
4695.0,65.45083240339035,72.91744412267772
4655.0,85.58959073294142,72.90471418745382
4635.0,78.14154472289012,72.88728623809426
598.0,56.73814551435164,72.88513337587901
3988.0,78.70011562308035,72.87528827102649
3453.0,74.61788715707864,72.86197253314835
2757.0,67.74617318965788,72.85082458397504
694.0,79.60860668956367,72.83692443634556
1807.0,69.4974159421104,72.835073271782
3045.0,67.82424512571885,72.82742269865729
6259.0,67.43549115570005,72.82253914888263
1673.0,89.01473361152216,72.78023962673731
3797.0,63.051693079387775,72.78023962673731
1458.0,82.41438549111575,72.7385044258765
3581.0,68.75924020173859,72.71697165196883
4598.0,83.51713979132374,72.71566353734215
4088.0,73.86879709599961,72.71439128118827
3897.0,64.00116302088176,72.67560634600125
3257.0,63.370370760658666,72.66179908979424
3167.0,81.44213254154484,72.66179908979424
4450.0,62.59843854433195,72.66179908979424
4599.0,84.68662665773194,72.66179908979424
2424.0,67.73616974959165,72.64461743771295
4257.0,72.2928568077706,72.63892862664493
1146.0,72.0762231670242,72.63892862664493
4227.0,84.61809834900666,72.61608434646021
4148.0,73.36383693342663,72.61608434646021
3852.0,84.64734310370797,72.61534318352636
3985.0,71.83654016607845,72.61534318352636
6293.0,60.25646598055323,72.61534318352636
2888.0,73.45923610255346,72.60743047332298
4796.0,78.18508893650137,72.57179026883533
3198.0,68.74752319630242,72.56712938603525
4509.0,79.46894403477143,72.56712938603525
3760.0,67.56301189123735,72.56679716998707
4649.0,70.07662216886766,72.56679716998707
4041.0,90.25754731191506,72.56400366121859
4422.0,68.96133851981328,72.56400366121859
4508.0,78.60673167737417,72.56400366121859
911.0,78.11316036696711,72.55373486041552
2911.0,83.38774992924792,72.53722542964074
2042.0,63.65007672238687,72.51947545033104
2576.0,74.08656729467658,72.50541156544146
3111.0,78.88359161226265,72.46662854770932
5263.0,68.7478782185209,72.45629351998335
6138.0,67.27457151101709,72.45629351998335
3686.0,76.029685131117,72.45629351998335
4035.0,69.37938871116472,72.45629351998335
2069.0,58.44638689492611,72.45629351998335
3913.0,76.0860158498339,72.45629351998335
2252.0,78.26322538096146,72.44698467057714
3283.0,75.16137057818932,72.44488942503635
1243.0,77.17390476598239,72.39763847744861
5836.0,76.98956096489393,72.38605669337008
1622.0,70.36616931692396,72.37790836960595
5647.0,60.62623220529117,72.37790836960595
6473.0,65.89441784072557,72.36477271667337
4480.0,72.78592823433806,72.36477271667337
2382.0,80.51103604201302,72.36477271667337
4386.0,85.86617883672815,72.28963091343329
4519.0,72.21408132481085,72.28963091343329
3629.0,93.71279934776076,72.28963091343329
2029.0,71.97000253813492,72.24088651363388
2995.0,52.28436003590781,72.23957223108792
2585.0,70.20078927661375,72.2117707634421
5600.0,56.08428372532003,72.17904874571866
3660.0,71.3011409735288,72.166964411065
3586.0,78.93711187864797,72.166964411065
2319.0,70.95319367158184,72.09757614651892
1684.0,77.40574423163442,72.08593578978653
4852.0,77.12807073136825,72.08593578978653
1667.0,69.21863194895172,72.08593578978653
4046.0,79.50428477267006,72.07730932389045
4612.0,90.90127568937498,72.07730932389045
4452.0,67.46803186845372,72.04848024363582
2086.0,82.47985637386171,72.02779523781587
4742.0,72.17808355293413,72.02269567920482
5558.0,78.95137945675683,72.02269567920482
4855.0,72.53981603691183,71.98985511881766
4044.0,66.04595291468917,71.98985511881766
5083.0,81.0791964487595,71.98985511881766
3566.0,74.31444990296951,71.98985511881766
2615.0,84.74517146941771,71.98985511881766
3785.0,74.1573992952684,71.96981238497816
1767.0,90.806343866287,71.96981238497816
6283.0,57.788662069796246,71.96981238497816
4984.0,69.38842755990173,71.96649014289795
781.0,63.54246023246803,71.96649014289795
1683.0,66.97728198599127,71.96649014289795
5968.0,68.30636746901271,71.87726403689969
4990.0,78.73096004536782,71.85445859928609
5302.0,69.02710105719827,71.85445859928609
3820.0,56.26607426181991,71.85445859928609
2001.0,96.4515681855903,71.8464062276801
4481.0,69.37729556703715,71.8464062276801
4343.0,60.79359659539871,71.8464062276801
5109.0,73.88513847500829,71.8393122938637
4054.0,67.54285871967951,71.8393122938637
3491.0,74.91864549179047,71.8393122938637
3654.0,68.36067309735876,71.73082666388902
2031.0,64.75337732249051,71.72167647423255
4021.0,59.58441165562268,71.71490846353201
3762.0,58.14978211874069,71.69879283488523
4825.0,70.5051966714529,71.69879283488523
2583.0,79.58388761527428,71.63438097218494
1801.0,67.99156798481026,71.62053273586534
2575.0,75.07384847109068,71.59080548035098
5251.0,72.74580170398367,71.57825008814022
3895.0,77.47351766886223,71.55865119966725
4833.0,66.02795719343298,71.55865119966725
5115.0,69.4063139384703,71.55865119966725
2895.0,74.17640943613613,71.5346332396685
3085.0,79.54940030014625,71.52455760965454
2739.0,67.29643295315267,71.51015792380528
5595.0,62.34472507608388,71.5035064850529
3757.0,71.57079830377351,71.44786497643115
1648.0,80.24048045436733,71.44786497643115
3564.0,89.02230510096666,71.41719000915012
4477.0,67.08794840774964,71.41400179661771
6483.0,67.48588480135396,71.39818875180374
5045.0,65.2795531616879,71.39818875180374
1686.0,71.76462476050314,71.39818875180374
4920.0,61.70225802679325,71.39818875180374
1773.0,86.74079845529947,71.38689818713877
4110.0,67.84859303671853,71.38613048049554
2581.0,71.64792408324641,71.35751677690196
4108.0,76.32542620716384,71.33775534895902
1771.0,65.94109642338158,71.33029648911206
6153.0,63.07274697699599,71.31593532667925
4511.0,88.84406198627073,71.29639890218503
3828.0,89.35565756608906,71.29639890218503
5110.0,75.02959418031787,71.21002437114021
4405.0,86.1419154944946,71.20506100937477
3317.0,81.61034181520802,71.19672794427764
4844.0,68.58187843763066,71.19440195522746
4496.0,78.86934590407607,71.19107798214336
4029.0,72.24591855470841,71.19107798214336
4911.0,78.74175311228063,71.19107798214336
4777.0,71.17003978601633,71.19107798214336
5084.0,65.85645055138332,71.18230614859704
3181.0,80.58782462265441,71.18223542159221
1259.0,68.48274902848489,71.12983003692985
1056.0,69.38451261619967,71.11931747126393
3712.0,78.51289780751819,71.11416471575039
2110.0,65.60969930504932,71.10902363832444
3935.0,67.18632891110488,71.1079462657543
5034.0,60.17980257693558,71.08235335230658
5214.0,72.8659154510635,71.08235335230658
5470.0,65.77646007628479,71.08235335230658
4306.0,75.6608614467879,71.08235335230658
5183.0,77.573611353025,71.08235335230658
4947.0,71.50593753596645,71.03783286132071
3944.0,81.34226669261535,71.03783286132071
5835.0,62.950674193588426,71.03783286132071
4836.0,79.07221565033988,71.03783286132071
6281.0,75.25745918581104,71.02296082454355
3492.0,70.40464295330732,70.90057228312637
4843.0,69.6061449812688,70.89734547160525
5926.0,61.08335874111255,70.89033999365331
4309.0,51.65160233166627,70.89033999365331
4605.0,78.38551621932723,70.89033999365331
3184.0,77.65905867200806,70.89033999365331
808.0,90.11483825505924,70.88123594502889
4335.0,78.30076194904181,70.87057408605008
4780.0,78.83829847401661,70.8648622478175
4985.0,65.76205783414422,70.8648622478175
2907.0,76.86786881486256,70.8648622478175
5047.0,67.25863557455541,70.8648622478175
1937.0,89.15162382541924,70.85871142325328
3632.0,90.141922803642,70.85871142325328
3903.0,86.67729134941993,70.84079786652202
168.0,71.20741615339308,70.80764232486067
4636.0,76.1627047249329,70.75426743625935
3482.0,64.64936208814746,70.75306705089456
5830.0,80.33118297263219,70.73022514833379
3886.0,78.25127676386097,70.73022514833379
3377.0,80.5207914724892,70.66629003953533
4621.0,77.86307926025967,70.60080010637992
2091.0,70.50021625070758,70.52166751345969
4884.0,69.83799269280394,70.52166751345969
4518.0,76.35694233047845,70.52166751345969
2593.0,61.18169072407208,70.52166751345969
2724.0,57.01560925743888,70.52061024047339
5358.0,68.48564231243631,70.48421036361934
1671.0,63.88955018659402,70.48421036361934
790.0,64.37742904588588,70.47593631826709
4293.0,78.86530159275725,70.4675008365552
4800.0,83.88843404503803,70.4675008365552
4263.0,91.0870807548818,70.4675008365552
1625.0,57.56479361610418,70.4675008365552
5172.0,74.1884841559104,70.4675008365552
3770.0,70.93296414362001,70.44799375734493
3305.0,62.53882403314438,70.44133999139882
4472.0,74.5367445193658,70.44133999139882
2466.0,82.31698499262058,70.40711806090913
5979.0,76.38355673164034,70.33946468835484
1893.0,91.16527906136436,70.33946468835484
3117.0,77.68745923784158,70.33946468835484
928.0,83.65080424248205,70.3188709951409
4848.0,62.99649142906755,70.3188709951409
5191.0,57.89970535345175,70.3188709951409
5708.0,67.59725087985869,70.31859343755299
1546.0,83.06909222709149,70.28218267439678
4619.0,74.60427405496733,70.27783638007422
5142.0,58.96947108961233,70.26724516052738
1666.0,70.46125589015311,70.26724516052738
6616.0,61.58704273479948,70.26724516052738
5662.0,62.63837743254683,70.26724516052738
4232.0,78.43708265643498,70.26651567050119
5208.0,92.67419129844976,70.21873027978167
4703.0,74.2171102191908,70.21873027978167
5171.0,70.51067274374047,70.2092424185051
4668.0,71.21165573619082,70.17984700400203
2802.0,72.00278842514454,70.13881643873081
5519.0,65.31672830264547,70.1290530479619
3620.0,83.75775008616331,70.08548435067587
2811.0,60.30469115092233,70.0673955045231
6017.0,84.4574590488812,70.03126524274586
4782.0,67.08014389717995,70.03126524274586
2652.0,51.97564253421128,70.00821670559874
5013.0,69.8483572396648,70.00821670559874
1656.0,90.96929477532652,70.00332899088434
2485.0,66.2523946437738,69.99074086367298
1236.0,72.91805367330888,69.97093446073397
1244.0,71.16854960837003,69.96739937641428
5095.0,66.41597942832263,69.95423545410004
4399.0,72.62874586953588,69.95423545410004
1560.0,68.01979866536183,69.94691828230026
979.0,77.45038271299491,69.91325217898792
1803.0,77.52907699684751,69.91018343232936
6097.0,66.28511027523763,69.91018343232936
2634.0,66.31827236864507,69.9009217368011
5284.0,51.77878518788992,69.90064910359128
5531.0,78.59047503759584,69.8867952629705
5005.0,54.00798361754745,69.8867952629705
4139.0,81.03743081963819,69.85348941693687
2704.0,70.81057276763318,69.83224999856628
4713.0,64.07656378208696,69.82416749908246
2592.0,77.94833834512124,69.80115853497395
2823.0,62.76265624177123,69.79618481323028
1961.0,90.70623680189604,69.79618481323028
2422.0,52.36682728786738,69.79618481323028
1851.0,68.73580248485486,69.73917490927174
1559.0,60.22525705721515,69.73917490927174
3973.0,65.74693626756896,69.60069653831731
4082.0,63.7466018365474,69.60069653831731
2015.0,85.74809583593236,69.60069653831731
4460.0,68.80219673868532,69.60069653831731
5049.0,73.48600218074294,69.57592178408973
2991.0,69.66104735518276,69.55873596424033
4420.0,67.41898843951036,69.4961375341805
6294.0,58.3252855561206,69.4961375341805
4434.0,72.0813747559913,69.48910310497203
2990.0,68.34883487887363,69.38242050540295
2675.0,74.094764423086,69.38052099620566
1769.0,73.5210073830868,69.37617473834243
2861.0,60.61294739993287,69.37617473834243
1238.0,76.39773551086792,69.37617473834243
4688.0,78.0825761844999,69.36747529835493
3047.0,59.797401581226026,69.36747529835493
3239.0,64.9924972061528,69.35699548609804
6501.0,75.23507323897721,69.34259544289682
4747.0,91.67705843734466,69.34259544289682
4373.0,78.37608208817025,69.33921972263285
3537.0,70.37378845329012,69.33810395296965
6464.0,80.27542721988678,69.33143023792226
1825.0,85.29564968940402,69.33143023792226
5529.0,53.28239236450504,69.33143023792226
3870.0,74.89960682750085,69.30746687155269
4644.0,73.04764168193634,69.30746687155269
4607.0,68.15026619017158,69.30746687155269
6132.0,62.06868935180199,69.30746687155269
3091.0,61.99533531715284,69.30746687155269
1545.0,87.32564572656294,69.30746687155269
4880.0,80.73040824733042,69.30746687155269
3240.0,69.47649855912292,69.27989766988341
5416.0,64.14025561217436,69.27693807833184
4385.0,76.57430632771836,69.27693807833184
4797.0,70.82568397684065,69.27693807833184
1168.0,71.02356868316,69.26973351626644
2856.0,69.39474878254359,69.25219323574949
1722.0,66.44829822754956,69.23869037849715
4311.0,69.48204521941292,69.23869037849715
4026.0,64.65038552986636,69.23869037849715
4807.0,68.2860133862443,69.23869037849715
4910.0,62.498571163553,69.2161810830635
3994.0,72.71826044602365,69.2161810830635
4471.0,82.27412514122847,69.19517097667163
1410.0,70.480827227111,69.16784549046416
2845.0,75.74988401659344,69.16163025227489
828.0,69.07263588906267,69.10858770755256
4839.0,62.5370110833521,69.09696623373127
6112.0,62.34334545414604,69.09696623373127
5276.0,59.94899946250904,69.09696623373127
6571.0,67.97701463295274,69.09696623373127
3310.0,68.1766898482488,69.07518601982434
4576.0,86.9923097392125,69.0687554774504
3323.0,70.54756878891433,69.0687554774504
5569.0,63.06899179174131,69.0687554774504
3708.0,65.47908405049797,69.0687554774504
4944.0,74.45983921556454,69.0682963505271
2627.0,70.2075421473911,69.03494229452339
4801.0,85.71726684159803,69.0234966544298
5543.0,64.47421560903965,69.0234966544298
5669.0,64.05189812267508,69.0234966544298
2563.0,71.11040919208277,69.00723982486278
4989.0,79.07836291240662,68.96195839456924
4372.0,80.69021153533362,68.96195839456924
2867.0,69.55619604617209,68.95241383002352
2371.0,61.26039177906173,68.94548948747186
4712.0,80.59293951777973,68.94548948747186
4803.0,71.51384351545656,68.92938004620211
